trainer_group,trainer_name,team_number,comment,trainer_type,pokemon_number,level,species,nickname,item,move1,move2,move3,move4,atk_def_dv,spd_spc_dv,hp_exp,atk_exp,def_exp,spd_exp,spc_exp,happiness
FisherGroup,EDGAR,1,FISHER (11),TRAINERTYPE_MOVES,3,36,SEAKING,,WATERFALL,HORN_ATTACK,PECK,NO_MOVE,,,,,,,,,
FisherGroup,JONAH,1,FISHER (12),TRAINERTYPE_NORMAL,1,55,SHELLDER,,,,,,,,,,,,,,
FisherGroup,JONAH,1,FISHER (12),TRAINERTYPE_NORMAL,2,59,OCTILLERY,,,,,,,,,,,,,,
FisherGroup,JONAH,1,FISHER (12),TRAINERTYPE_NORMAL,3,55,REMORAID,,,,,,,,,,,,,,
FisherGroup,JONAH,1,FISHER (12),TRAINERTYPE_NORMAL,4,59,CLOYSTER,,,,,,,,,,,,,,
FisherGroup,MARTIN,1,FISHER (13),TRAINERTYPE_NORMAL,1,58,REMORAID,,,,,,,,,,,,,,
FisherGroup,MARTIN,1,FISHER (13),TRAINERTYPE_NORMAL,2,60,OCTILLERY,,,,,,,,,,,,,,
FisherGroup,STEPHEN,1,FISHER (14),TRAINERTYPE_NORMAL,1,75,MAGIKARP,,,,,,,,,,,,,,
FisherGroup,STEPHEN,1,FISHER (14),TRAINERTYPE_NORMAL,2,57,GYARADOS,,,,,,,,,,,,,,
FisherGroup,STEPHEN,1,FISHER (14),TRAINERTYPE_NORMAL,3,58,QWILFISH,,,,,,,,,,,,,,
FisherGroup,STEPHEN,1,FISHER (14),TRAINERTYPE_NORMAL,4,57,TENTACRUEL,,,,,,,,,,,,,,
FisherGroup,BARNEY,1,FISHER (15),TRAINERTYPE_NORMAL,1,58,GYARADOS,,,,,,,,,,,,,,
FisherGroup,BARNEY,1,FISHER (15),TRAINERTYPE_NORMAL,2,58,GYARADOS,,,,,,,,,,,,,,
FisherGroup,BARNEY,1,FISHER (15),TRAINERTYPE_NORMAL,3,58,GYARADOS,,,,,,,,,,,,,,
FisherGroup,RALPH,2,FISHER (16),TRAINERTYPE_NORMAL,1,24,GOLDEEN,,,,,,,,,,,,,,
FisherGroup,RALPH,3,FISHER (17),TRAINERTYPE_NORMAL,1,28,QWILFISH,,,,,,,,,,,,,,
FisherGroup,RALPH,3,FISHER (17),TRAINERTYPE_NORMAL,2,28,SEAKING,,,,,,,,,,,,,,
FisherGroup,TULLY,2,FISHER (18),TRAINERTYPE_NORMAL,1,24,QWILFISH,,,,,,,,,,,,,,
FisherGroup,TULLY,3,FISHER (19),TRAINERTYPE_NORMAL,1,42,SEAKING,,,,,,,,,,,,,,
FisherGroup,TULLY,3,FISHER (19),TRAINERTYPE_NORMAL,2,45,QWILFISH,,,,,,,,,,,,,,
FisherGroup,TULLY,3,FISHER (19),TRAINERTYPE_NORMAL,3,42,SEAKING,,,,,,,,,,,,,,
FisherGroup,WILTON,2,FISHER (20),TRAINERTYPE_NORMAL,1,48,QWILFISH,,,,,,,,,,,,,,
FisherGroup,WILTON,2,FISHER (20),TRAINERTYPE_NORMAL,2,46,OCTILLERY,,,,,,,,,,,,,,
FisherGroup,WILTON,2,FISHER (20),TRAINERTYPE_NORMAL,3,48,SEAKING,,,,,,,,,,,,,,
FisherGroup,SCOTT,1,FISHER (21),TRAINERTYPE_NORMAL,1,45,QWILFISH,,,,,,,,,,,,,,
FisherGroup,SCOTT,1,FISHER (21),TRAINERTYPE_NORMAL,2,44,SEAKING,,,,,,,,,,,,,,
FisherGroup,SCOTT,1,FISHER (21),TRAINERTYPE_NORMAL,3,43,GYARADOS,,,,,,,,,,,,,,
FisherGroup,SCOTT,1,FISHER (21),TRAINERTYPE_NORMAL,4,43,QUAGSIRE,,,,,,,,,,,,,,
FisherGroup,WILTON,3,FISHER (22),TRAINERTYPE_NORMAL,1,58,QWILFISH,,,,,,,,,,,,,,
FisherGroup,WILTON,3,FISHER (22),TRAINERTYPE_NORMAL,2,56,OCTILLERY,,,,,,,,,,,,,,
FisherGroup,WILTON,3,FISHER (22),TRAINERTYPE_NORMAL,3,56,SEAKING,,,,,,,,,,,,,,
FisherGroup,RALPH,4,FISHER (23),TRAINERTYPE_MOVES,1,45,QWILFISH,,TOXIC,MINIMIZE,SURF,PIN_MISSILE,,,,,,,,,
FisherGroup,RALPH,4,FISHER (23),TRAINERTYPE_MOVES,2,48,SEAKING,,WATERFALL,MEGAHORN,RAIN_DANCE,DRILL_PECK,,,,,,,,,
FisherGroup,RALPH,4,FISHER (23),TRAINERTYPE_MOVES,3,45,TENTACRUEL,,SLUDGE_BOMB,SURF,ACID_ARMOR,ICE_BEAM,,,,,,,,,
FisherGroup,RALPH,5,FISHER (24),TRAINERTYPE_MOVES,1,55,QWILFISH,,TOXIC,MINIMIZE,SURF,PIN_MISSILE,,,,,,,,,
FisherGroup,RALPH,5,FISHER (24),TRAINERTYPE_MOVES,2,58,SEAKING,,WATERFALL,MEGAHORN,RAIN_DANCE,DRILL_PECK,,,,,,,,,
FisherGroup,RALPH,5,FISHER (24),TRAINERTYPE_MOVES,3,55,TENTACRUEL,,SLUDGE_BOMB,SURF,ACID_ARMOR,ICE_BEAM,,,,,,,,,
FisherGroup,TULLY,4,FISHER (25),TRAINERTYPE_NORMAL,1,52,SEAKING,,,,,,,,,,,,,,
FisherGroup,TULLY,4,FISHER (25),TRAINERTYPE_NORMAL,2,55,QWILFISH,,,,,,,,,,,,,,
FisherGroup,TULLY,4,FISHER (25),TRAINERTYPE_NORMAL,3,52,SEAKING,,,,,,,,,,,,,,
SwimmerMGroup,HAROLD,1,SWIMMERM (1),TRAINERTYPE_NORMAL,1,62,OCTILLERY,,,,,,,,,,,,,,
SwimmerMGroup,HAROLD,1,SWIMMERM (1),TRAINERTYPE_NORMAL,2,61,SEADRA,,,,,,,,,,,,,,
SwimmerMGroup,SIMON,1,SWIMMERM (2),TRAINERTYPE_NORMAL,1,25,TENTACOOL,,,,,,,,,,,,,,
SwimmerMGroup,SIMON,1,SWIMMERM (2),TRAINERTYPE_NORMAL,2,25,TENTACOOL,,,,,,,,,,,,,,
SwimmerMGroup,RANDALL,1,SWIMMERM (3),TRAINERTYPE_NORMAL,1,25,SHELLDER,,,,,,,,,,,,,,
SwimmerMGroup,RANDALL,1,SWIMMERM (3),TRAINERTYPE_NORMAL,2,25,WARTORTLE,,,,,,,,,,,,,,
SwimmerMGroup,CHARLIE,1,SWIMMERM (4),TRAINERTYPE_NORMAL,1,26,CLOYSTER,,,,,,,,,,,,,,
SwimmerMGroup,CHARLIE,1,SWIMMERM (4),TRAINERTYPE_NORMAL,2,26,TENTACRUEL,,,,,,,,,,,,,,
SwimmerMGroup,GEORGE,1,SWIMMERM (5),TRAINERTYPE_NORMAL,1,26,TENTACOOL,,,,,,,,,,,,,,
SwimmerMGroup,GEORGE,1,SWIMMERM (5),TRAINERTYPE_NORMAL,2,26,REMORAID,,,,,,,,,,,,,,
SwimmerMGroup,GEORGE,1,SWIMMERM (5),TRAINERTYPE_NORMAL,3,26,STARYU,,,,,,,,,,,,,,
SwimmerMGroup,BERKE,1,SWIMMERM (6),TRAINERTYPE_NORMAL,1,27,QWILFISH,,,,,,,,,,,,,,
SwimmerMGroup,KIRK,1,SWIMMERM (7),TRAINERTYPE_NORMAL,1,24,GYARADOS,,,,,,,,,,,,,,
SwimmerMGroup,KIRK,1,SWIMMERM (7),TRAINERTYPE_NORMAL,2,24,GYARADOS,,,,,,,,,,,,,,
SwimmerMGroup,MATHEW,1,SWIMMERM (8),TRAINERTYPE_NORMAL,1,26,KRABBY,,,,,,,,,,,,,,
SwimmerMGroup,MATHEW,1,SWIMMERM (8),TRAINERTYPE_NORMAL,2,26,QWILFISH,,,,,,,,,,,,,,
SwimmerMGroup,HAL,1,SWIMMERM (9),TRAINERTYPE_NORMAL,1,24,SEEL,,,,,,,,,,,,,,
SwimmerMGroup,HAL,1,SWIMMERM (9),TRAINERTYPE_NORMAL,2,25,DEWGONG,,,,,,,,,,,,,,
SwimmerMGroup,HAL,1,SWIMMERM (9),TRAINERTYPE_NORMAL,3,24,SEEL,,,,,,,,,,,,,,
SwimmerMGroup,PATON,1,SWIMMERM (10),TRAINERTYPE_NORMAL,1,26,PILOSWINE,,,,,,,,,,,,,,
SwimmerMGroup,PATON,1,SWIMMERM (10),TRAINERTYPE_NORMAL,2,26,PILOSWINE,,,,,,,,,,,,,,
SwimmerMGroup,DARYL,1,SWIMMERM (11),TRAINERTYPE_NORMAL,1,24,SHELLDER,,,,,,,,,,,,,,
SwimmerMGroup,DARYL,1,SWIMMERM (11),TRAINERTYPE_NORMAL,2,25,CLOYSTER,,,,,,,,,,,,,,
SwimmerMGroup,DARYL,1,SWIMMERM (11),TRAINERTYPE_NORMAL,3,24,SHELLDER,,,,,,,,,,,,,,
SwimmerMGroup,WALTER,1,SWIMMERM (12),TRAINERTYPE_NORMAL,1,15,HORSEA,,,,,,,,,,,,,,
SwimmerMGroup,WALTER,1,SWIMMERM (12),TRAINERTYPE_NORMAL,2,15,HORSEA,,,,,,,,,,,,,,
SwimmerMGroup,WALTER,1,SWIMMERM (12),TRAINERTYPE_NORMAL,3,20,SEADRA,,,,,,,,,,,,,,
SwimmerMGroup,TONY,1,SWIMMERM (13),TRAINERTYPE_NORMAL,1,13,STARYU,,,,,,,,,,,,,,
SwimmerMGroup,TONY,1,SWIMMERM (13),TRAINERTYPE_NORMAL,2,18,STARMIE,,,,,,,,,,,,,,
SwimmerMGroup,TONY,1,SWIMMERM (13),TRAINERTYPE_NORMAL,3,16,HORSEA,,,,,,,,,,,,,,
SwimmerMGroup,JEROME,1,SWIMMERM (14),TRAINERTYPE_NORMAL,1,58,VAPOREON,,,,,,,,,,,,,,
SwimmerMGroup,JEROME,1,SWIMMERM (14),TRAINERTYPE_NORMAL,2,58,TENTACRUEL,,,,,,,,,,,,,,
SwimmerMGroup,JEROME,1,SWIMMERM (14),TRAINERTYPE_NORMAL,3,58,SEAKING,,,,,,,,,,,,,,
SwimmerMGroup,TUCKER,1,SWIMMERM (15),TRAINERTYPE_NORMAL,1,60,QWILFISH,,,,,,,,,,,,,,
SwimmerMGroup,TUCKER,1,SWIMMERM (15),TRAINERTYPE_NORMAL,2,60,CLOYSTER,,,,,,,,,,,,,,
SwimmerMGroup,RICK,1,SWIMMERM (16),TRAINERTYPE_NORMAL,1,13,STARYU,,,,,,,,,,,,,,
SwimmerMGroup,RICK,1,SWIMMERM (16),TRAINERTYPE_NORMAL,2,18,STARMIE,,,,,,,,,,,,,,
SwimmerMGroup,RICK,1,SWIMMERM (16),TRAINERTYPE_NORMAL,3,16,HORSEA,,,,,,,,,,,,,,
SwimmerMGroup,CAMERON,1,SWIMMERM (17),TRAINERTYPE_NORMAL,1,64,AZUMARILL,,,,,,,,,,,,,,
SwimmerMGroup,SETH,1,SWIMMERM (18),TRAINERTYPE_NORMAL,1,59,QUAGSIRE,,,,,,,,,,,,,,
SwimmerMGroup,SETH,1,SWIMMERM (18),TRAINERTYPE_NORMAL,2,59,OCTILLERY,,,,,,,,,,,,,,
SwimmerMGroup,SETH,1,SWIMMERM (18),TRAINERTYPE_NORMAL,3,59,GYARADOS,,,,,,,,,,,,,,
SwimmerMGroup,JAMES,1,SWIMMERM (19),TRAINERTYPE_NORMAL,1,13,STARYU,,,,,,,,,,,,,,
SwimmerMGroup,JAMES,1,SWIMMERM (19),TRAINERTYPE_NORMAL,2,18,STARMIE,,,,,,,,,,,,,,
SwimmerMGroup,JAMES,1,SWIMMERM (19),TRAINERTYPE_NORMAL,3,16,HORSEA,,,,,,,,,,,,,,
SwimmerMGroup,LEWIS,1,SWIMMERM (20),TRAINERTYPE_NORMAL,1,13,STARYU,,,,,,,,,,,,,,
SwimmerMGroup,LEWIS,1,SWIMMERM (20),TRAINERTYPE_NORMAL,2,18,STARMIE,,,,,,,,,,,,,,
SwimmerMGroup,LEWIS,1,SWIMMERM (20),TRAINERTYPE_NORMAL,3,16,HORSEA,,,,,,,,,,,,,,
SwimmerMGroup,PARKER,1,SWIMMERM (21),TRAINERTYPE_NORMAL,1,57,SEADRA,,,,,,,,,,,,,,
SwimmerMGroup,PARKER,1,SWIMMERM (21),TRAINERTYPE_NORMAL,2,57,GYARADOS,,,,,,,,,,,,,,
SwimmerMGroup,PARKER,1,SWIMMERM (21),TRAINERTYPE_NORMAL,3,57,SEADRA,,,,,,,,,,,,,,
SwimmerFGroup,ELAINE,1,SWIMMERF (1),TRAINERTYPE_NORMAL,1,25,STARMIE,,,,,,,,,,,,,,
SwimmerFGroup,PAULA,1,SWIMMERF (2),TRAINERTYPE_NORMAL,1,25,STARYU,,,,,,,,,,,,,,
SwimmerFGroup,PAULA,1,SWIMMERF (2),TRAINERTYPE_NORMAL,2,26,SHELLDER,,,,,,,,,,,,,,
SwimmerFGroup,KAYLEE,1,SWIMMERF (3),TRAINERTYPE_NORMAL,1,24,SEAKING,,,,,,,,,,,,,,
SwimmerFGroup,KAYLEE,1,SWIMMERF (3),TRAINERTYPE_NORMAL,2,24,LANTURN,,,,,,,,,,,,,,
SwimmerFGroup,KAYLEE,1,SWIMMERF (3),TRAINERTYPE_NORMAL,3,24,QUAGSIRE,,,,,,,,,,,,,,
SwimmerFGroup,SUSIE,1,SWIMMERF (4),TRAINERTYPE_MOVES,1,27,PSYDUCK,,SCRATCH,TAIL_WHIP,DISABLE,CONFUSION,,,,,,,,,
SwimmerFGroup,SUSIE,1,SWIMMERF (4),TRAINERTYPE_MOVES,2,26,SEAKING,,PECK,SURF,SUPERSONIC,HORN_ATTACK,,,,,,,,,
SwimmerFGroup,DENISE,1,SWIMMERF (5),TRAINERTYPE_NORMAL,1,27,LAPRAS,,,,,,,,,,,,,,
SwimmerFGroup,KARA,1,SWIMMERF (6),TRAINERTYPE_NORMAL,1,25,HORSEA,,,,,,,,,,,,,,
SwimmerFGroup,KARA,1,SWIMMERF (6),TRAINERTYPE_NORMAL,2,26,STARMIE,,,,,,,,,,,,,,
SwimmerFGroup,WENDY,1,SWIMMERF (7),TRAINERTYPE_MOVES,1,26,HORSEA,,BUBBLEBEAM,SMOKESCREEN,LEER,WATER_GUN,,,,,,,,,
SwimmerFGroup,WENDY,1,SWIMMERF (7),TRAINERTYPE_MOVES,2,27,SEADRA,,DRAGON_RAGE,SMOKESCREEN,TWISTER,BUBBLEBEAM,,,,,,,,,
SwimmerFGroup,LISA,1,SWIMMERF (8),TRAINERTYPE_NORMAL,1,28,JYNX,,,,,,,,,,,,,,
SwimmerFGroup,JILL,1,SWIMMERF (9),TRAINERTYPE_NORMAL,1,28,DEWGONG,,,,,,,,,,,,,,
SwimmerFGroup,MARY,1,SWIMMERF (10),TRAINERTYPE_NORMAL,1,20,SEAKING,,,,,,,,,,,,,,
SwimmerFGroup,KATIE,1,SWIMMERF (11),TRAINERTYPE_NORMAL,1,33,DEWGONG,,,,,,,,,,,,,,
SwimmerFGroup,DAWN,1,SWIMMERF (12),TRAINERTYPE_NORMAL,1,60,SEAKING,,,,,,,,,,,,,,
SwimmerFGroup,TARA,1,SWIMMERF (13),TRAINERTYPE_NORMAL,1,20,SEAKING,,,,,,,,,,,,,,
SwimmerFGroup,NICOLE,1,SWIMMERF (14),TRAINERTYPE_NORMAL,1,60,MANTINE,,,,,,,,,,,,,,
SwimmerFGroup,NICOLE,1,SWIMMERF (14),TRAINERTYPE_NORMAL,2,63,LAPRAS,,,,,,,,,,,,,,
SwimmerFGroup,LORI,1,SWIMMERF (15),TRAINERTYPE_NORMAL,1,62,STARMIE,,,,,,,,,,,,,,
SwimmerFGroup,LORI,1,SWIMMERF (15),TRAINERTYPE_NORMAL,2,62,STARMIE,,,,,,,,,,,,,,
SwimmerFGroup,JODY,1,SWIMMERF (16),TRAINERTYPE_NORMAL,1,20,SEAKING,,,,,,,,,,,,,,
SwimmerFGroup,NIKKI,1,SWIMMERF (17),TRAINERTYPE_NORMAL,1,58,DEWGONG,,,,,,,,,,,,,,
SwimmerFGroup,NIKKI,1,SWIMMERF (17),TRAINERTYPE_NORMAL,2,58,CLOYSTER,,,,,,,,,,,,,,
SwimmerFGroup,NIKKI,1,SWIMMERF (17),TRAINERTYPE_NORMAL,3,58,DEWGONG,,,,,,,,,,,,,,
SwimmerFGroup,DIANA,1,SWIMMERF (18),TRAINERTYPE_NORMAL,1,57,GOLDUCK,,,,,,,,,,,,,,
SwimmerFGroup,DIANA,1,SWIMMERF (18),TRAINERTYPE_NORMAL,2,57,CLOYSTER,,,,,,,,,,,,,,
SwimmerFGroup,DIANA,1,SWIMMERF (18),TRAINERTYPE_NORMAL,3,57,CORSOLA,,,,,,,,,,,,,,
SwimmerFGroup,BRIANA,1,SWIMMERF (19),TRAINERTYPE_NORMAL,1,58,SEAKING,,,,,,,,,,,,,,
SwimmerFGroup,BRIANA,1,SWIMMERF (19),TRAINERTYPE_NORMAL,2,58,AZUMARILL,,,,,,,,,,,,,,
SwimmerFGroup,BRIANA,1,SWIMMERF (19),TRAINERTYPE_NORMAL,3,58,SEAKING,,,,,,,,,,,,,,
SailorGroup,EUGENE,1,SAILOR (1),TRAINERTYPE_NORMAL,1,20,POLIWHIRL,,,,,,,,,,,,,,
SailorGroup,EUGENE,1,SAILOR (1),TRAINERTYPE_NORMAL,2,22,TAUROS,,,,,,,,,,,,,,
SailorGroup,HUEY,1,SAILOR (2),TRAINERTYPE_NORMAL,1,20,POLIWHIRL,,,,,,,,,,,,,,
SailorGroup,HUEY,1,SAILOR (2),TRAINERTYPE_NORMAL,2,22,MACHOP,,,,,,,,,,,,,,
SailorGroup,TERRELL,1,SAILOR (3),TRAINERTYPE_NORMAL,1,24,POLIWHIRL,,,,,,,,,,,,,,
SailorGroup,KENT,1,SAILOR (4),TRAINERTYPE_NORMAL,1,23,SHELLDER,,,,,,,,,,,,,,
SailorGroup,KENT,1,SAILOR (4),TRAINERTYPE_NORMAL,2,23,CHINCHOU,,,,,,,,,,,,,,
SailorGroup,ERNEST,1,SAILOR (5),TRAINERTYPE_NORMAL,1,22,MACHOP,,,,,,,,,,,,,,
SailorGroup,ERNEST,1,SAILOR (5),TRAINERTYPE_NORMAL,2,24,POLIWHIRL,,,,,,,,,,,,,,
SailorGroup,ERNEST,1,SAILOR (5),TRAINERTYPE_NORMAL,3,24,QUAGSIRE,,,,,,,,,,,,,,
SailorGroup,JEFF,1,SAILOR (6),TRAINERTYPE_NORMAL,1,58,RATICATE,,,,,,,,,,,,,,
SailorGroup,JEFF,1,SAILOR (6),TRAINERTYPE_NORMAL,2,58,FURRET,,,,,,,,,,,,,,
SailorGroup,GARRETT,1,SAILOR (7),TRAINERTYPE_NORMAL,1,64,KINGLER,,,,,,,,,,,,,,
SailorGroup,KENNETH,1,SAILOR (8),TRAINERTYPE_NORMAL,1,58,MACHOP,,,,,,,,,,,,,,
SailorGroup,KENNETH,1,SAILOR (8),TRAINERTYPE_NORMAL,2,58,MACHOKE,,,,,,,,,,,,,,
SailorGroup,KENNETH,1,SAILOR (8),TRAINERTYPE_NORMAL,3,58,POLIWRATH,,,,,,,,,,,,,,
SailorGroup,KENNETH,1,SAILOR (8),TRAINERTYPE_NORMAL,4,58,MACHAMP,,,,,,,,,,,,,,
SailorGroup,STANLY,1,SAILOR (9),TRAINERTYPE_NORMAL,1,53,QWILFISH,,,,,,,,,,,,,,
SailorGroup,STANLY,1,SAILOR (9),TRAINERTYPE_NORMAL,2,53,MACHOKE,,,,,,,,,,,,,,
SailorGroup,STANLY,1,SAILOR (9),TRAINERTYPE_NORMAL,3,54,GOLDUCK,,,,,,,,,,,,,,
SailorGroup,HARRY,1,SAILOR (10),TRAINERTYPE_NORMAL,1,23,QUAGSIRE,,,,,,,,,,,,,,
SailorGroup,HUEY,2,SAILOR (11),TRAINERTYPE_NORMAL,1,28,POLIWHIRL,,,,,,,,,,,,,,
SailorGroup,HUEY,2,SAILOR (11),TRAINERTYPE_NORMAL,2,28,POLIWHIRL,,,,,,,,,,,,,,
SailorGroup,HUEY,3,SAILOR (12),TRAINERTYPE_NORMAL,1,34,POLIWHIRL,,,,,,,,,,,,,,
SailorGroup,HUEY,3,SAILOR (12),TRAINERTYPE_NORMAL,2,34,POLIWRATH,,,,,,,,,,,,,,
SailorGroup,HUEY,4,SAILOR (13),TRAINERTYPE_MOVES,1,38,POLITOED,,WHIRLPOOL,RAIN_DANCE,BODY_SLAM,PERISH_SONG,,,,,,,,,
SailorGroup,HUEY,4,SAILOR (13),TRAINERTYPE_MOVES,2,38,POLIWRATH,,SURF,STRENGTH,ICE_PUNCH,SUBMISSION,,,,,,,,,
SuperNerdGroup,STAN,1,SUPER_NERD (1),TRAINERTYPE_NORMAL,1,20,GRIMER,,,,,,,,,,,,,,
SuperNerdGroup,ERIC,1,SUPER_NERD (2),TRAINERTYPE_NORMAL,1,15,GRIMER,,,,,,,,,,,,,,
SuperNerdGroup,ERIC,1,SUPER_NERD (2),TRAINERTYPE_NORMAL,2,15,CUBONE,,,,,,,,,,,,,,
SuperNerdGroup,GREGG,1,SUPER_NERD (3),TRAINERTYPE_NORMAL,1,20,MAGNEMITE,,,,,,,,,,,,,,
SuperNerdGroup,GREGG,1,SUPER_NERD (3),TRAINERTYPE_NORMAL,2,20,MAGNEMITE,,,,,,,,,,,,,,
SuperNerdGroup,GREGG,1,SUPER_NERD (3),TRAINERTYPE_NORMAL,3,20,MAGNEMITE,,,,,,,,,,,,,,
SuperNerdGroup,JAY,1,SUPER_NERD (4),TRAINERTYPE_NORMAL,1,22,KOFFING,,,,,,,,,,,,,,
SuperNerdGroup,JAY,1,SUPER_NERD (4),TRAINERTYPE_NORMAL,2,22,KOFFING,,,,,,,,,,,,,,
SuperNerdGroup,DAVE,1,SUPER_NERD (5),TRAINERTYPE_NORMAL,1,24,DITTO,,,,,,,,,,,,,,
SuperNerdGroup,SAM,1,SUPER_NERD (6),TRAINERTYPE_NORMAL,1,62,PORYGON2,,,,,,,,,,,,,,
SuperNerdGroup,TOM,1,SUPER_NERD (7),TRAINERTYPE_NORMAL,1,56,MAGNEMITE,,,,,,,,,,,,,,
SuperNerdGroup,TOM,1,SUPER_NERD (7),TRAINERTYPE_NORMAL,2,56,MAGNEMITE,,,,,,,,,,,,,,
SuperNerdGroup,TOM,1,SUPER_NERD (7),TRAINERTYPE_NORMAL,3,56,STEELIX,,,,,,,,,,,,,,
SuperNerdGroup,PAT,1,SUPER_NERD (8),TRAINERTYPE_NORMAL,1,56,PORYGON,,,,,,,,,,,,,,
SuperNerdGroup,PAT,1,SUPER_NERD (8),TRAINERTYPE_NORMAL,2,56,MAGNETON,,,,,,,,,,,,,,
SuperNerdGroup,PAT,1,SUPER_NERD (8),TRAINERTYPE_NORMAL,3,56,PORYGON2,,,,,,,,,,,,,,
SuperNerdGroup,SHAWN,1,SUPER_NERD (9),TRAINERTYPE_NORMAL,1,57,ARCANINE,,,,,,,,,,,,,,
SuperNerdGroup,SHAWN,1,SUPER_NERD (9),TRAINERTYPE_NORMAL,2,58,MUK,,,,,,,,,,,,,,
SuperNerdGroup,SHAWN,1,SUPER_NERD (9),TRAINERTYPE_NORMAL,3,59,MAGNETON,,,,,,,,,,,,,,
SuperNerdGroup,TERU,1,SUPER_NERD (10),TRAINERTYPE_NORMAL,1,14,VOLTORB,,,,,,,,,,,,,,
SuperNerdGroup,TERU,1,SUPER_NERD (10),TRAINERTYPE_NORMAL,2,14,MAGNEMITE,,,,,,,,,,,,,,
SuperNerdGroup,TERU,1,SUPER_NERD (10),TRAINERTYPE_NORMAL,3,14,PORYGON,,,,,,,,,,,,,,
SuperNerdGroup,RUSS,1,SUPER_NERD (11),TRAINERTYPE_NORMAL,1,27,MAGNEMITE,,,,,,,,,,,,,,
SuperNerdGroup,RUSS,1,SUPER_NERD (11),TRAINERTYPE_NORMAL,2,27,MAGNEMITE,,,,,,,,,,,,,,
SuperNerdGroup,RUSS,1,SUPER_NERD (11),TRAINERTYPE_NORMAL,3,27,MAGNEMITE,,,,,,,,,,,,,,
SuperNerdGroup,NORTON,1,SUPER_NERD (12),TRAINERTYPE_MOVES,1,30,PORYGON,,CONVERSION,CONVERSION2,RECOVER,TRI_ATTACK,,,,,,,,,
SuperNerdGroup,HUGH,1,SUPER_NERD (13),TRAINERTYPE_MOVES,1,39,SEADRA,,SMOKESCREEN,TWISTER,SURF,WATERFALL,,,,,,,,,
SuperNerdGroup,MARKUS,1,SUPER_NERD (14),TRAINERTYPE_MOVES,1,19,SLOWPOKE,,CURSE,WATER_GUN,GROWL,STRENGTH,,,,,,,,,
Rival2Group,?,1,RIVAL2 (1),TRAINERTYPE_ITEM_MOVES,1,64,URSARING,,SCOPE_LENS,SLASH,FAINT_ATTACK,ROCK_SMASH,HYPER_BEAM,,,,,,,,
Rival2Group,?,1,RIVAL2 (1),TRAINERTYPE_ITEM_MOVES,2,64,CROBAT,,LEFTOVERS,TOXIC,DOUBLE_TEAM,CONFUSE_RAY,WING_ATTACK,,,,,,,,
Rival2Group,?,1,RIVAL2 (1),TRAINERTYPE_ITEM_MOVES,3,64,OCTILLERY,,NEVERMELTICE,SURF,ICE_BEAM,PSYBEAM,HYPER_BEAM,,,,,,,,
Rival2Group,?,1,RIVAL2 (1),TRAINERTYPE_ITEM_MOVES,4,64,HOUNDOOM,,CHARCOAL,FIRE_BLAST,IRON_TAIL,CRUNCH,SUNNY_DAY,,,,,,,,
Rival2Group,?,1,RIVAL2 (1),TRAINERTYPE_ITEM_MOVES,5,64,MEGANIUM,,MIRACLE_SEED,REFLECT,GIGA_DRAIN,SOLARBEAM,BODY_SLAM,,,,,,,,
Rival2Group,?,1,RIVAL2 (1),TRAINERTYPE_ITEM_MOVES,6,64,TYRANITAR,,QUICK_CLAW,CRUNCH,EARTHQUAKE,ROCK_SLIDE,FIRE_BLAST,,,,,,,,
Rival2Group,?,2,RIVAL2 (2),TRAINERTYPE_ITEM_MOVES,1,64,URSARING,,PINK_BOW,SLASH,FAINT_ATTACK,ROCK_SMASH,HYPER_BEAM,,,,,,,,
Rival2Group,?,2,RIVAL2 (2),TRAINERTYPE_ITEM_MOVES,2,64,CROBAT,,LEFTOVERS,TOXIC,DOUBLE_TEAM,CONFUSE_RAY,WING_ATTACK,,,,,,,,
Rival2Group,?,2,RIVAL2 (2),TRAINERTYPE_ITEM_MOVES,3,64,OCTILLERY,,NEVERMELTICE,SURF,ICE_BEAM,PSYBEAM,HYPER_BEAM,,,,,,,,
Rival2Group,?,2,RIVAL2 (2),TRAINERTYPE_ITEM_MOVES,4,64,VICTREEBEL,,SCOPE_LENS,SLUDGE_BOMB,RAZOR_LEAF,SLEEP_POWDER,GROWTH,,,,,,,,
Rival2Group,?,2,RIVAL2 (2),TRAINERTYPE_ITEM_MOVES,5,64,TYPHLOSION,,CHARCOAL,FIRE_BLAST,EARTHQUAKE,IRON_TAIL,THUNDERPUNCH,,,,,,,,
Rival2Group,?,2,RIVAL2 (2),TRAINERTYPE_ITEM_MOVES,6,64,TYRANITAR,,QUICK_CLAW,CRUNCH,EARTHQUAKE,ROCK_SLIDE,FIRE_BLAST,,,,,,,,
Rival2Group,?,3,RIVAL2 (3),TRAINERTYPE_ITEM_MOVES,1,64,URSARING,,PINK_BOW,SLASH,FAINT_ATTACK,ROCK_SMASH,HYPER_BEAM,,,,,,,,
Rival2Group,?,3,RIVAL2 (3),TRAINERTYPE_ITEM_MOVES,2,64,CROBAT,,LEFTOVERS,TOXIC,DOUBLE_TEAM,CONFUSE_RAY,WING_ATTACK,,,,,,,,
Rival2Group,?,3,RIVAL2 (3),TRAINERTYPE_ITEM_MOVES,3,64,VICTREEBEL,,SCOPE_LENS,SLUDGE_BOMB,RAZOR_LEAF,SLEEP_POWDER,GROWTH,,,,,,,,
